,player_id,last_season,current_club_id,name,pretty_name,country_of_birth,country_of_citizenship_x,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,url,Age_2020,Position_2020,fm_player_index,Unnamed: 0,Name,Position,Club,Division,Based,Nation,Height,Weight,Age,Preferred Foot,Best Pos,Best Role,Value,Wage,CA,PA,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,country_of_citizenship_y,Transfermarkt_Name,value_2022,date,market_value,value_2020,value_diff
2727,148826,2021,5817,daniel-prosser,Daniel Prosser,Hungary,Hungary,1994-06-15,Attack,attack - Centre-Forward,Left,178,270000.0,405000.0,https://www.transfermarkt.co.uk/daniel-prosser/profil/spieler/148826,25,2,89112,28738,DÃ¡niel Prosser,"AM (RC), ST (C)",MTK,Hungarian Division II,Hungary (Division II),HUN,175,71,25,Left Only,AM (R),IW,130000,425,100,115,9,12,1,12,9,7,7,11,3,1,3,7,8,11,13,4,13,10,4,10,12,12,1,6,9,1,10,15,11,12,2,13,14,11,12,12,10,10,3,1,9,11,11,13,8,1,13,Hungary,daniel-prosser,270000.0,2019-08-07,225000,225000,45000.0
2728,564890,2021,1465,andre-clovis,Andre Clovis,Brazil,Brazil,1997-11-21,Attack,attack - Centre-Forward,Right,186,270000.0,360000.0,https://www.transfermarkt.co.uk/andre-clovis/profil/spieler/564890,22,2,1364,11850,AndrÃ© Clovis,ST (C),LeixÃµes,Portuguese Second League,Portugal (Second League),BRA,186,78,21,Right Only,ST (C),P,97000,1100,102,127,10,8,1,12,8,6,11,11,3,4,2,6,12,11,12,3,13,12,5,6,10,9,1,12,13,2,6,13,11,14,1,12,13,8,8,6,12,14,2,3,10,14,13,12,11,1,12,Brazil,andre-clovis,270000.0,2019-12-31,180000,180000,90000.0
2729,235360,2021,1241,matej-poplatnik,Matej Poplatnik,Slovenia,Slovenia,1992-07-15,Attack,attack - Centre-Forward,Right,178,270000.0,360000.0,https://www.transfermarkt.co.uk/matej-poplatnik/profil/spieler/235360,27,2,79496,23258,Matej Poplatnik,"AM (R), ST (C)",KaposvÃ¡r,Hungarian Division I,Hungary (Division I),SVN,178,68,26,Right,AM (R),W,145000,475,104,119,12,12,1,11,10,9,12,11,4,2,1,8,11,10,12,2,12,14,10,10,11,9,1,9,10,1,9,13,12,13,4,12,16,12,10,10,12,13,3,1,11,12,12,12,11,3,12,Slovenia,matej-poplatnik,270000.0,2019-08-07,270000,270000,0.0
2730,269365,2021,18105,oleksiy-zozulya,Oleksiy Zozulya,Ukraine,Ukraine,1992-04-15,Defender,Defender - Right-Back,Right,177,270000.0,540000.0,https://www.transfermarkt.co.uk/oleksiy-zozulya/profil/spieler/269365,27,0,61837,30732,Olexiy Zozulya,D (RL),Kolos Kovalivka,Ukrainian Premier League,Ukraine (Premier League),UKR,176,68,27,Right,D (R),WB,225000,160,98,115,15,9,2,9,13,11,11,13,1,1,1,10,8,10,12,3,9,14,11,10,7,8,2,8,9,1,7,5,10,5,3,10,13,11,10,8,12,7,3,3,14,14,11,12,11,3,13,Ukraine,olexiy-zozulya,270000.0,2020-01-08,360000,360000,-90000.0
2731,426666,2021,1465,ryotaro-meshino,Ryotaro Meshino,Japan,Japan,1998-06-18,Attack,attack - Left Winger,Right,171,270000.0,450000.0,https://www.transfermarkt.co.uk/ryotaro-meshino/profil/spieler/426666,21,2,69894,1693,RyÃ´tarÃ´ Meshino,"M (L), AM (LC)",Rio Ave,Portuguese Premier League,Portugal (Premier League),JPN,171,63,21,Right,AM (L),IW,950000,10000,109,148,11,13,3,16,9,6,8,13,1,2,2,8,10,11,12,1,12,13,6,3,12,6,3,6,6,1,11,14,14,10,1,15,13,7,11,13,8,11,1,3,11,14,9,14,7,2,13,Japan,ryotaro-meshino,270000.0,2020-02-05,450000,450000,-180000.0
2732,243841,2021,26459,mykhaylo-sergiychuk,Mykhaylo Sergiychuk,UdSSR,Ukraine,1991-07-29,Attack,attack - Centre-Forward,Right,174,270000.0,540000.0,https://www.transfermarkt.co.uk/mykhaylo-sergiychuk/profil/spieler/243841,28,2,62097,70250,Sergiy Shevchuk,ST (C),Chayka PPB,Armenian High League,Armenia (High League),UKR,182,67,28,Left Only,ST (C),PF,65000,100,78,97,10,8,1,9,9,10,8,13,1,1,2,10,15,10,11,1,13,12,8,5,7,3,2,10,8,1,9,6,10,10,4,9,5,7,12,12,11,6,2,3,9,10,11,12,12,2,13,Ukraine,sergiy-shevchuk,270000.0,2020-10-05,225000,225000,45000.0
2733,201625,2021,61825,igor-gonchar,Igor Gonchar,Ukraine,Ukraine,1993-01-10,Defender,Defender - Right-Back,Right,180,270000.0,360000.0,https://www.transfermarkt.co.uk/igor-gonchar/profil/spieler/201625,26,0,61865,61497,Igor Gonchar,D/WB (R),Lviv,Ukrainian Premier League,Ukraine (Premier League),UKR,180,75,26,Right,D (R),WB,185000,210,85,100,9,9,1,9,8,8,5,14,2,3,2,8,1,8,13,3,8,11,9,2,4,8,3,6,7,3,1,2,9,5,3,7,5,14,5,3,6,8,2,1,8,8,9,13,10,2,14,Ukraine,igor-gonchar,270000.0,2020-01-08,360000,360000,-90000.0
2734,235646,2021,1467,marko-mihojevic,Marko Mihojevic,Bosnia-Herzegovina,Bosnia-Herzegovina,1996-04-21,Defender,Defender - Centre-Back,Right,188,270000.0,1530000.0,https://www.transfermarkt.co.uk/marko-mihojevic/profil/spieler/235646,23,0,27882,9429,Marko Mihojevic,D (C),GÃ¶ztepe,Turkish Super League,Turkey (Super League),BIH,191,84,23,Right,D (C),NCB,1400000,9500,115,130,12,11,2,11,11,13,14,12,1,1,3,13,7,10,10,1,11,12,13,5,10,11,3,15,12,2,7,8,11,7,2,8,13,12,7,6,13,12,2,2,14,13,13,10,13,3,11,Bosnia-Herzegovina,marko-mihojevic,270000.0,2019-09-25,675000,675000,-405000.0
2735,451306,2021,1519,maxime-biamou,Maxime Biamou,France,France,1990-11-13,Attack,attack - Centre-Forward,Right,185,270000.0,270000.0,https://www.transfermarkt.co.uk/maxime-biamou/profil/spieler/451306,29,2,7569,35041,Maxime Biamou,ST (C),Coventry,Sky Bet League One,England (Sky Bet League One),FRA,186,82,28,Right,ST (C),TM,250000,2000,101,112,14,9,3,11,11,8,15,12,2,2,1,5,9,10,12,1,13,11,4,4,12,2,3,16,15,1,5,10,8,12,3,9,4,10,6,4,8,11,1,3,14,15,7,10,14,1,12,France,maxime-biamou,270000.0,2020-09-11,90000,90000,180000.0
2736,99499,2021,979,rafael-martins,Rafael Martins,Brazil,Brazil,1989-03-17,Attack,attack - Centre-Forward,Right,177,270000.0,1800000.0,https://www.transfermarkt.co.uk/rafael-martins/profil/spieler/99499,30,2,182,11623,Rafael Martins,ST (C),Zhejiang,Chinese National First Division,China (First Division),BRA,177,73,30,Right,ST (C),PF,5250000,25000,110,128,14,11,1,12,14,7,13,12,2,3,1,9,14,12,12,2,11,13,6,4,12,8,2,9,13,3,8,14,11,12,2,12,14,11,9,6,13,11,3,1,15,14,12,12,13,3,13,Brazil,rafael-martins,270000.0,2019-09-05,765000,765000,-495000.0
2737,154578,2021,80,saulo-decarli,Saulo Decarli,Switzerland,Switzerland,1992-02-04,Defender,Defender - Centre-Back,Right,188,270000.0,1620000.0,https://www.transfermarkt.co.uk/saulo-decarli/profil/spieler/154578,27,0,63129,13332,Saulo Decarli,D (C),VfL Bochum,Bundesliga 2,Germany (Bundesliga 2),SUI,188,82,27,Right,D (C),NCB,1600000,8500,123,126,14,8,3,10,13,16,13,13,2,1,4,12,6,11,14,3,5,12,15,12,8,10,1,14,12,3,5,5,10,5,2,8,16,12,9,4,13,9,2,1,16,15,14,11,14,1,12,Switzerland,saulo-decarli,270000.0,2019-12-13,900000,900000,-630000.0
2738,312735,2021,800,bryan-cabezas,Bryan Cabezas,Ecuador,Ecuador,1997-03-20,Attack,attack - Left Winger,Right,182,270000.0,1350000.0,https://www.transfermarkt.co.uk/bryan-cabezas/profil/spieler/312735,22,2,91475,8637,Bryan Cabezas,M/AM (L),Emelec,Ecuadorian Serie A,Ecuador (Serie A),ECU,182,74,22,Left,AM (L),W,1400000,6250,114,130,8,8,2,13,7,8,9,14,3,1,1,8,8,13,15,2,10,15,5,5,9,8,2,10,7,2,8,11,9,9,3,13,13,11,12,9,11,8,1,1,10,12,10,13,11,3,15,Ecuador,bryan-cabezas,270000.0,2019-12-30,630000,630000,-360000.0
2739,204201,2021,11688,emre-tasdemir,Emre Tasdemir,Turkey,Turkey,1995-08-08,Defender,Defender - Left-Back,Left,176,270000.0,2700000.0,https://www.transfermarkt.co.uk/emre-tasdemir/profil/spieler/204201,24,0,59987,8840,Emre TaÅdemir,D/WB/M/AM (L),Galatasaray,Turkish Super League,Turkey (Super League),TUR,170,70,23,Left Only,D (L),WB,875000,7750,110,130,13,9,1,12,12,11,9,9,2,1,2,8,5,10,15,2,12,10,8,7,9,7,3,8,6,1,5,10,12,6,3,13,10,10,13,10,11,12,2,3,7,7,11,15,8,3,16,Turkey,emre-tasdemir,270000.0,2020-01-03,585000,585000,-315000.0
2740,315156,2021,5817,robin-schouten,Robin Schouten,Netherlands,Netherlands,1998-02-25,Defender,Defender - Right-Back,Right,178,270000.0,428000.0,https://www.transfermarkt.co.uk/robin-schouten/profil/spieler/315156,21,0,32048,27820,Robin Schouten,D/WB/M/AM (R),NAC Breda,Keuken Kampioen Divisie,Holland (Keuken Kampioen Divisie),NED,183,78,21,Right Only,D (R),WB,240000,575,99,116,12,8,3,8,11,15,11,12,1,1,2,10,4,12,15,1,14,17,11,3,4,11,2,8,9,3,9,11,8,7,2,11,17,8,12,9,9,7,3,3,9,11,9,11,9,2,15,Netherlands,robin-schouten,270000.0,2019-07-03,315000,315000,-45000.0
2741,170487,2021,3524,josue-albert,Josue Albert,France,French Guiana,1992-01-21,Defender,Defender - Centre-Back,Left,187,270000.0,360000.0,https://www.transfermarkt.co.uk/josue-albert/profil/spieler/170487,27,0,98567,34745,JosuÃ© Albert,D (C),Clermont,Domino's Ligue 2,France (Domino's Ligue 2),GUF,185,86,27,Left Only,D (C),CD,175000,875,104,112,13,7,3,9,12,10,16,13,1,3,3,10,6,9,11,3,7,14,13,6,8,10,1,14,14,3,7,6,9,6,1,6,13,11,9,4,12,12,1,2,14,15,12,9,14,2,12,French Guiana,josue-albert,270000.0,2020-01-06,360000,360000,-90000.0
2742,186557,2021,5817,patrick-banggaard,Patrick Banggaard,Denmark,Denmark,1994-04-04,Defender,Defender - Centre-Back,Right,196,270000.0,720000.0,https://www.transfermarkt.co.uk/patrick-banggaard/profil/spieler/186557,25,0,46737,6269,Patrick Banggaard,D (C),SÃ¸nderjyskE,3F Superliga,Denmark (3F Superliga),DEN,194,84,25,Right,D (C),CD,525000,3500,112,135,10,9,2,9,15,13,15,14,3,1,3,12,7,11,12,1,6,13,14,12,6,8,1,16,11,1,7,5,10,6,2,6,11,11,6,5,12,10,1,2,13,14,13,10,8,2,9,Denmark,patrick-banggaard,270000.0,2019-12-22,450000,450000,-180000.0
2743,211107,2021,2423,joao-afonso,Joao Afonso,Portugal,Portugal,1990-05-28,Defender,Defender - Centre-Back,Right,188,270000.0,1980000.0,https://www.transfermarkt.co.uk/joao-afonso/profil/spieler/211107,29,0,22628,14480,JoÃ£o Afonso,D (C),Santa Clara,Portuguese Premier League,Portugal (Premier League),POR,188,81,29,Right,D (C),NCB,1200000,1500,117,125,14,8,1,10,13,12,14,13,2,3,2,15,8,12,13,1,7,11,14,8,8,12,3,14,11,3,8,5,9,6,3,6,14,11,6,5,15,8,3,1,14,13,12,10,8,3,10,Portugal,joao-afonso,270000.0,2019-10-11,765000,765000,-495000.0
2744,58606,2021,18105,sergiy-politylo,Sergiy Politylo,UdSSR,Ukraine,1989-01-09,Midfield,midfield - Central Midfield,Both,165,270000.0,810000.0,https://www.transfermarkt.co.uk/sergiy-politylo/profil/spieler/58606,30,1,61668,5366,Sergiy Politylo,"DM, M (C), AM (RL)",Olimpik D,Ukrainian Premier League,Ukraine (Premier League),UKR,165,63,30,Left,DM,RGA,3900000,6000,115,136,11,14,1,13,12,8,9,11,2,2,2,10,7,12,11,3,10,15,8,1,13,12,3,3,3,1,14,15,11,7,2,14,16,10,12,13,13,10,1,1,11,10,11,13,12,2,13,Ukraine,sergiy-politylo,270000.0,2020-01-08,450000,450000,-180000.0
2745,139173,2021,7378,achraf-lazaar,Achraf Lazaar,Morocco,Morocco,1992-01-22,Defender,Defender - Left-Back,Left,184,270000.0,2700000.0,https://www.transfermarkt.co.uk/achraf-lazaar/profil/spieler/139173,27,0,86537,3212,Achraf Lazaar,D/WB/M (L),Watford,Sky Bet Championship,England (Sky Bet Championship),MAR,184,74,27,Left Only,D (L),CWB,775000,14250,108,140,11,10,1,13,8,10,9,13,2,1,3,12,10,12,13,1,12,13,9,10,10,8,1,11,8,2,10,11,11,6,1,11,13,12,11,11,9,13,1,4,9,16,11,15,10,3,13,Morocco,achraf-lazaar,270000.0,2019-12-30,450000,450000,-180000.0
2746,201497,2021,5817,nicolaj-thomsen,Nicolaj Thomsen,Denmark,Denmark,1993-05-08,Midfield,midfield - Central Midfield,Right,180,270000.0,1350000.0,https://www.transfermarkt.co.uk/nicolaj-thomsen/profil/spieler/201497,26,1,46702,4830,Nicolaj Thomsen,M/AM (RLC),FC KÃ¸benhavn,3F Superliga,Denmark (3F Superliga),DEN,180,75,26,Right,M (L),WP,750000,8750,117,137,13,14,1,15,14,8,10,13,4,3,1,9,11,14,12,3,12,12,8,12,8,8,2,10,10,1,10,15,14,8,4,13,10,11,12,8,10,11,2,3,13,10,13,11,13,3,10,Denmark,nicolaj-thomsen,270000.0,2019-12-22,900000,900000,-630000.0
2747,103434,2021,173,troels-klove,Troels Klove,Denmark,Denmark,1990-10-23,Midfield,midfield - Central Midfield,Right,177,270000.0,540000.0,https://www.transfermarkt.co.uk/troels-klove/profil/spieler/103434,29,1,46752,31396,Troels KlÃ¸ve,"M (RC), AM (C)",OB,3F Superliga,Denmark (3F Superliga),DEN,177,76,28,Right,M (R),W,500000,2300,110,115,15,12,2,12,14,4,8,9,3,1,2,7,8,12,14,2,12,7,4,5,12,7,1,8,10,3,8,11,11,11,3,12,5,8,12,8,11,6,4,3,8,12,11,15,12,1,15,Denmark,troels-klove,270000.0,2019-12-22,450000,450000,-180000.0
2748,315557,2021,28095,timur-zhamaletdinov,Timur Zhamaletdinov,Russia,Russia,1997-05-21,Attack,attack - Centre-Forward,Right,182,270000.0,1080000.0,https://www.transfermarkt.co.uk/timur-zhamaletdinov/profil/spieler/315557,22,2,76776,15566,Timur Zhamaletdinov,ST (C),Lech,PKO Bank Polski Ekstraklasa,Poland (PKO BP Ekstraklasa),RUS,181,74,22,Right,ST (C),PF,325000,7750,105,125,16,12,1,12,14,5,8,12,1,1,2,9,7,11,14,2,11,12,5,7,10,7,2,9,7,3,8,12,11,13,1,9,12,13,6,8,9,13,1,1,12,12,12,13,10,1,15,Russia,timur-zhamaletdinov,270000.0,2020-01-15,360000,360000,-90000.0
2749,398252,2021,8024,or-dasa,Or Dasa,Israel,Israel,1998-09-20,Attack,midfield - Attacking Midfield,Right,171,270000.0,495000.0,https://www.transfermarkt.co.uk/or-dasa/profil/spieler/398252,21,2,87025,17270,Or Dasa,"M (RC), AM (RL)",Hapoel Ra'anana,Israeli Premier League,Israel (Premier League),ISR,171,60,20,Right Only,AM (R),W,525000,2100,105,123,11,10,3,12,10,7,8,14,2,3,1,10,7,12,13,3,12,13,4,12,10,7,3,6,5,2,11,10,10,10,3,13,10,10,11,10,10,11,2,3,12,7,11,14,7,3,12,Israel,or-dasa,270000.0,2019-12-28,495000,495000,-225000.0
2750,234286,2021,18105,mihai-leca,Mihai Leca,Romania,Romania,1992-04-14,Defender,Defender - Centre-Back,Right,192,270000.0,540000.0,https://www.transfermarkt.co.uk/mihai-leca/profil/spieler/234286,27,0,80898,46169,Mihai Leca,D (C),FC ArgeÅ,Romanian Second League,Romania (Liga II),ROU,191,83,27,Right Only,D (C),CD,115000,925,93,107,12,9,3,5,9,13,15,12,1,2,2,11,8,8,7,3,6,16,13,5,4,13,3,13,14,1,6,9,8,7,2,5,20,11,6,6,11,11,2,2,13,11,10,7,12,2,6,Romania,mihai-leca,270000.0,2019-12-21,360000,360000,-90000.0
2751,596884,2021,2995,adrian-butzke,Adrian Butzke,Spain,Spain,1999-03-30,Attack,attack - Centre-Forward,Right,193,270000.0,270000.0,https://www.transfermarkt.co.uk/adrian-butzke/profil/spieler/596884,20,2,26302,82566,AdriÃ¡n Butzke,"AM (C), ST (C)",Granada B,Spanish Second Division B4,Spain (Second Division B4),ESP,191,97,20,Right,ST (C),AF,56000,400,75,91,12,8,3,11,11,3,12,5,2,3,3,8,2,3,11,2,11,12,5,2,5,1,2,13,12,3,1,11,13,11,3,7,6,7,6,3,4,9,4,3,8,7,4,12,7,1,13,Spain,adrian-butzke,270000.0,2019-09-07,45000,45000,225000.0
2752,539441,2021,48332,yevgeniy-isaenko,Yevgeniy Isaenko,Ukraine,Ukraine,2000-08-07,Attack,attack - Centre-Forward,Left,169,270000.0,270000.0,https://www.transfermarkt.co.uk/yevgeniy-isaenko/profil/spieler/539441,19,2,61843,29073,Eugene Isaenko,ST (C),Dynamo Kyiv,Ukrainian Premier League,Ukraine (Premier League),UKR,169,55,18,Right,ST (C),P,220000,275,90,115,8,7,3,11,7,3,4,6,2,2,3,8,2,8,14,1,13,13,6,5,8,13,2,5,10,1,7,11,11,11,2,11,19,11,5,7,5,12,1,1,8,6,10,15,10,1,14,Ukraine,eugene-isaenko,270000.0,2020-09-04,90000,90000,180000.0
2753,195359,2021,133,doke-schmidt,Doke Schmidt,Netherlands,Netherlands,1992-04-07,Defender,Defender - Right-Back,Right,177,270000.0,630000.0,https://www.transfermarkt.co.uk/doke-schmidt/profil/spieler/195359,27,0,32020,35824,Doke Schmidt,D (RC),SC Cambuur,Keuken Kampioen Divisie,Holland (Keuken Kampioen Divisie),NED,177,72,27,Right,D (R),WB,275000,675,102,111,15,12,1,11,11,12,13,12,2,2,2,11,3,10,12,3,11,15,12,10,9,5,1,9,11,3,6,7,8,3,3,10,15,11,11,10,10,8,1,3,9,12,11,12,14,3,13,Netherlands,doke-schmidt,270000.0,2020-04-08,293000,293000,-23000.0
2754,170459,2021,3524,jerome-phojo,Jerome Phojo,France,France,1993-04-15,Defender,Defender - Right-Back,Right,178,270000.0,360000.0,https://www.transfermarkt.co.uk/jerome-phojo/profil/spieler/170459,26,0,7385,27238,JÃ©rÃ´me Phojo,D/WB (R),Clermont,Domino's Ligue 2,France (Domino's Ligue 2),FRA,178,71,26,Right Only,D (R),WB,550000,3000,110,116,14,9,3,11,12,12,13,14,3,3,2,9,8,9,14,1,12,14,12,12,7,7,3,10,9,3,6,7,10,5,2,10,14,12,12,10,12,11,4,3,11,13,12,13,11,1,14,France,jerome-phojo,270000.0,2020-01-06,360000,360000,-90000.0
2755,339323,2021,49364,hennos-asmelash,Hennos Asmelash,Netherlands,Netherlands,1999-07-01,Defender,Defender - Right-Back,Right,177,270000.0,270000.0,https://www.transfermarkt.co.uk/hennos-asmelash/profil/spieler/339323,20,0,32079,11219,Hennos Asmelash,"D (RC), WB (R), DM, M (C)",TOP Oss,Keuken Kampioen Divisie,Holland (Keuken Kampioen Divisie),NED,177,74,19,Right,D (R),WB,210000,500,97,128,11,11,1,10,13,10,7,12,2,2,3,11,7,11,13,2,11,13,12,10,11,8,3,9,10,1,7,3,9,7,2,9,9,10,8,9,8,10,2,2,11,12,11,12,6,1,12,Netherlands,hennos-asmelash,270000.0,2020-06-29,248000,248000,22000.0
2756,209933,2021,3508,ibrahima-seck,Ibrahima Seck,Senegal,Senegal,1989-08-10,Midfield,midfield - Defensive Midfield,Left,194,270000.0,1800000.0,https://www.transfermarkt.co.uk/ibrahima-seck/profil/spieler/209933,30,1,14882,16975,Ibrahima Seck,"DM, M (C)",Zulte Waregem,Belgian Pro League A,Belgium (Pro League A),SEN,194,84,29,Left Only,DM,BWM,1800000,6500,120,123,16,11,1,9,16,13,18,16,1,1,4,12,8,11,12,1,8,15,14,5,10,16,1,16,15,3,6,6,11,9,2,9,14,11,9,4,12,10,1,1,16,18,14,11,16,3,10,Senegal,ibrahima-seck,270000.0,2019-12-13,1530000,1530000,-1260000.0
2757,280080,2021,441,antonis-dentakis,Antonis Dentakis,Greece,Greece,1995-03-13,Defender,Defender - Right-Back,Right,179,270000.0,315000.0,https://www.transfermarkt.co.uk/antonis-dentakis/profil/spieler/280080,24,0,57673,48903,Antonis Ntentakis,D/WB (R),Volos,Greek Super League 1,Greece (Super League),GRE,179,72,24,Right,D (R),FB,135000,625,95,105,14,6,2,9,10,7,9,14,1,2,2,9,4,9,14,3,11,14,8,12,8,10,3,8,9,1,4,7,9,7,1,6,13,10,9,7,9,9,3,2,8,8,9,13,13,3,14,Greece,antonis-ntentakis,270000.0,2019-12-18,270000,270000,0.0
2758,46728,2021,3999,savvas-gentsoglou,Savvas Gentsoglou,Greece,Greece,1990-09-19,Midfield,midfield - Defensive Midfield,Right,185,270000.0,1350000.0,https://www.transfermarkt.co.uk/savvas-gentsoglou/profil/spieler/46728,29,1,57581,32669,Savvas Gentzoglou,"D (C), DM, M (C)",Al-Adalah,Saudi Professional League,Saudi Arabia (Pro League),GRE,185,82,28,Right,DM,DLP,2400000,12000,110,114,14,13,2,12,15,13,13,14,1,3,1,12,8,12,10,1,9,12,12,8,8,18,1,14,12,1,8,12,12,8,2,12,17,12,8,6,11,12,1,3,12,14,13,10,10,1,9,Greece,savvas-gentzoglou,270000.0,2020-01-06,810000,810000,-540000.0
2759,276135,2021,1090,jeremy-helmer,Jeremy Helmer,Netherlands,Netherlands,1997-07-03,Attack,midfield - Attacking Midfield,Right,180,270000.0,720000.0,https://www.transfermarkt.co.uk/jeremy-helmer/profil/spieler/276135,22,2,31815,14460,Jeremy Helmer,"DM, M (C), AM (LC)",De Graafschap,Keuken Kampioen Divisie,Holland (Keuken Kampioen Divisie),NED,180,72,21,Right,AM (L),IW,1700000,1000,113,125,12,13,2,13,14,7,9,12,1,2,1,5,13,13,12,1,13,10,6,11,12,6,2,10,7,1,11,11,14,8,4,13,11,10,11,9,10,11,2,2,9,13,10,13,8,2,12,Netherlands,jeremy-helmer,270000.0,2020-04-08,428000,428000,-158000.0
2760,353252,2021,6992,orest-kuzyk,Orest Kuzyk,Ukraine,Ukraine,1995-05-17,Attack,attack - Left Winger,Right,174,270000.0,360000.0,https://www.transfermarkt.co.uk/orest-kuzyk/profil/spieler/353252,24,2,61741,21678,Orest Kuzyk,"M (RL), AM (RLC), ST (C)",Desna,Ukrainian Premier League,Ukraine (Premier League),UKR,176,66,24,Right,AM (L),IW,625000,800,110,120,13,13,3,13,8,7,7,11,1,1,3,6,8,11,13,1,12,11,7,6,7,6,2,6,6,2,10,13,11,9,3,14,12,10,9,9,10,8,2,3,9,10,8,15,9,3,13,Ukraine,orest-kuzyk,270000.0,2020-01-08,360000,360000,-90000.0
2761,258886,2021,903,demetri-mitchell,Demetri Mitchell,England,England,1997-01-11,Defender,Defender - Left-Back,Left,179,270000.0,360000.0,https://www.transfermarkt.co.uk/demetri-mitchell/profil/spieler/258886,22,0,15492,5675,Demetri Mitchell,D/WB/M/AM (L),Blackpool,Sky Bet League One,England (Sky Bet League One),ENG,181,66,22,Left Only,D (L),WB,2200000,7250,116,135,12,9,2,12,11,10,8,12,3,1,1,10,8,11,16,1,12,13,8,2,12,6,3,9,6,2,12,15,12,11,1,12,11,8,12,7,8,10,3,1,11,10,8,14,7,3,16,England,demetri-mitchell,270000.0,2019-12-10,225000,225000,45000.0
2762,91557,2021,28095,nemanja-miletic,Nemanja Miletic,Jugoslawien (SFR),Serbia,1991-07-26,Defender,Defender - Left-Back,Left,190,270000.0,1080000.0,https://www.transfermarkt.co.uk/nemanja-miletic/profil/spieler/91557,28,0,41192,17244,Nemanja Miletic,D (RC),Partizan,Serbian SuperLeague,Serbia (SuperLeague),SRB,188,83,28,Right,D (C),NCB,700000,1800,123,123,14,9,3,9,13,14,15,14,1,3,4,13,9,11,12,3,9,14,14,14,9,12,3,15,15,2,6,10,10,7,3,7,14,11,8,8,11,11,2,4,14,12,12,11,16,2,12,Serbia,nemanja-miletic,270000.0,2020-01-15,270000,270000,0.0
2763,106675,2021,3729,kirill-panchenko,Kirill Panchenko,UdSSR,Russia,1989-10-16,Attack,attack - Second Striker,Right,185,270000.0,2250000.0,https://www.transfermarkt.co.uk/kirill-panchenko/profil/spieler/106675,30,2,76709,14657,Kirill Panchenko,"AM (C), ST (C)",Dinamo Moscow,Russian Premier League,Russia (Premier League),RUS,185,80,29,Right,AM (C),SS,1100000,15000,117,125,14,13,1,12,13,6,12,11,2,3,4,11,11,11,12,3,12,14,7,7,14,15,2,11,11,1,16,8,13,13,1,11,13,13,9,14,13,9,1,3,10,13,14,10,11,3,11,Russia,kirill-panchenko,270000.0,2019-12-23,1800000,1800000,-1530000.0
2764,82130,2021,114,gokhan-tore,Gokhan Tore,Germany,Turkey,1992-01-20,Attack,attack - Right Winger,Left,176,270000.0,13500000.0,https://www.transfermarkt.co.uk/gokhan-tore/profil/spieler/82130,27,2,59937,3425,GÃ¶khan TÃ¶re,M/AM (RL),BeÅiktaÅ,Turkish Super League,Turkey (Super League),TUR,175,73,27,Either,AM (R),IW,2200000,40500,120,140,10,13,3,16,9,5,10,9,4,1,3,7,9,13,13,4,12,9,2,8,12,4,1,8,5,3,12,18,15,10,2,15,8,11,17,15,7,14,3,1,9,13,9,13,12,3,13,Turkey,gokhan-tore,270000.0,2020-01-03,450000,450000,-180000.0
2765,70212,2021,3729,taras-burlak,Taras Burlak,UdSSR,Russia,1990-02-22,Defender,Defender - Centre-Back,Right,187,270000.0,2700000.0,https://www.transfermarkt.co.uk/taras-burlak/profil/spieler/70212,29,0,76725,17383,Taras Burlak,D (C),Krylja Sovetov,Russian Premier League,Russia (Premier League),RUS,187,87,29,Right,D (C),BPD,800000,13250,110,123,16,8,1,11,14,10,13,12,3,2,1,10,7,13,13,3,12,10,12,10,12,11,3,13,13,2,9,10,11,5,3,8,10,12,7,5,15,12,2,1,10,13,14,10,8,1,10,Russia,taras-burlak,270000.0,2019-12-23,900000,900000,-630000.0
2766,275682,2021,1245,carlos-embalo,Carlos Embalo,Guinea-Bissau,Guinea-Bissau,1994-11-25,Attack,attack,Both,175,270000.0,1800000.0,https://www.transfermarkt.co.uk/carlos-embalo/profil/spieler/275682,25,2,96880,8654,Carlos EmbalÃ³,"AM (RL), ST (C)",Eupen,Belgian Pro League A,Belgium (Pro League A),GNB,175,72,24,Left Only,AM (L),W,1600000,6500,118,130,13,11,3,13,12,3,11,14,3,1,1,5,8,13,14,2,13,14,2,5,9,3,3,7,8,2,8,16,11,9,2,13,14,12,9,11,9,8,1,3,13,11,13,16,13,3,15,Guinea-Bissau,carlos-embalo,270000.0,2019-12-13,540000,540000,-270000.0
